年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,平交道,公里,公尺處,附近,GPS座標X,GPS座標
2016,7,21,10,34,臺南市,北區,,,公園路,,,,,,,,,兵配廠出入口前,,,,,,,,,,23.00188,120.20918
2016,7,21,13,50,臺南市,北區,,,南園街,,143,,,,開南街,,,153巷口,,,,,,,,,,23.00637,120.22608
2016,7,20,22,40,臺南市,北區,,,公園南路,,,,,,,,,富北街,,,,,,,,,,23.00026,120.21174
2016,7,6,8,23,臺南市,北區,,,公園南路,,,,,,臨安路,,,,,,,,,,,,,23.00387,120.19992
2016,7,10,13,58,臺南市,北區,,,開元路,,485,,,,,,,口,,,,,,,,,,23.01022,120.22474
2016,7,21,18,12,臺南市,北區,,,文賢路,,609,,,,,,,口,,,,,,,,,,23.0128,120.19383
2016,7,22,9,40,臺南市,北區,,,南園街,,28,,,,,,,口,,,,,,,,,,23.00879,120.22408
2016,7,22,9,20,臺南市,北區,,,北門路,二,,,,,公園北路,,,,,,,,,,,,,23.00404,120.21354
2016,7,19,18,40,臺南市,北區,,,和緯路,五,26,,89,,,,,,,,,,,,,,,23.00864,120.18494
2016,7,22,22,40,臺南市,北區,,,北園街,,,,134,,,,,,,,,,,,,,,23.01318,120.22257
2016,7,22,21,50,臺南市,北區,,,北門路,二,,,75,,,,,,,,,,,,,,,22.99876,120.21236
2016,7,23,10,30,臺南市,北區,,,公園路,,,,541,,,,,,,,,,,,,,,23.00993,120.21058
2016,7,1,13,40,臺南市,北區,,,長榮路,四,,,77,,,,,,,,,,,,,,,23.00451,120.2224
2016,7,23,2,15,臺南市,北區,,,開元路,,,,,,開南街,,,,,,,,,,,,,23.0083,120.2219
2016,7,21,17,5,臺南市,北區,,,育賢街,,,,313,,,,,,,,,,,,,,,23.01626,120.20877
2016,7,23,21,40,臺南市,北區,,,西門路,四,,,443,,,,,,,,,,,,,,,23.01706,120.21132
2016,7,23,22,10,臺南市,北區,,,文賢路,,,,,,文和街,,,,,,,,,,,,,23.00435,120.19378
2016,7,9,22,54,臺南市,北區,,,海安路,,,,,,和緯路,,,,,,,,,,,,,23.01172,120.2005
2016,7,25,4,55,臺南市,北區,,,文成三路,,,,,,育德路,,,,,,,,,,,,,23.0169,120.2073
2016,7,21,19,43,臺南市,北區,,,和緯路,四,161,,,,和緯路,四,,,,,,,,,,,,23.00857,120.19014
2016,7,22,19,0,臺南市,北區,,,國華街,四,5,,,,,,,口,,,,,,,,,,23.00056,120.20021
2016,7,25,14,39,臺南市,北區,,,和緯路,,,,,,文賢路,,,,,,,,,,,,,23.00973,120.19383
2016,7,27,8,45,臺南市,北區,,,小東路,,401,,,,,,,口,,,,,,,,,,22.99875,120.2323
2016,7,11,11,55,臺南市,北區,,,小東路,,423,,2016-01-02T00:00:00,,,,,,,,,,,,,,,22.99875,120.23241
2016,7,2,12,30,臺南市,北區,,,,,,,,,,,,公園南路033停車格旁,,,,,,,,,,23.00025,120.21177
2016,7,27,6,56,臺南市,北區,,,公園北路,,,,,,北門路,,,,,,,,,,,,,23.00402,120.21354
2016,7,27,19,46,臺南市,北區,,,文成路,,,,,,育德二路,,,,,,,,,,,,,23.01306,120.20359
2016,7,28,8,25,臺南市,北區,,,中華北路,二,,,,,海安路,三,,,,,,,,,,,,23.02029,120.19933
2016,7,28,8,45,臺南市,北區,,,西門路,四,70,,,,,,,口附近,,,,,,,,,,23.00723,120.2069
2016,7,28,13,30,臺南市,北區,,,公園路,,,,591,,,,,,,,,,,,,,,23.00715,120.20997
2016,7,21,11,0,臺南市,北區,,,中華北路,,,,,,海安路,,,,,,,,,,,,,23.02026,120.19932
2016,7,29,8,10,臺南市,北區,,,文賢二街,,,,370,,,,,,,,,,,,,,,23.01339,120.19705
2016,7,29,15,40,臺南市,北區,,,臨安路,二,90,,,,,,,,,,,,,,,,,23.00277,120.19816
2016,7,27,15,4,臺南市,北區,,,西門路,四,171,,,,,,,口,,,,,,,,,,23.01026,120.20812
2016,7,30,11,30,臺南市,北區,,,公園路,,,,375-8,,,,,,,,,,,,,,,23.00631,120.21009
2016,7,30,10,5,臺南市,北區,,,長榮路,五,452,,,,,,,,,,,,,,,,,23.0132,120.21447
2016,7,30,8,29,臺南市,北區,,,育德路,,,,15,,,,,,,,,,,,,,,23.00592,120.20296
2016,7,30,13,10,臺南市,北區,,,長榮路,四,135,,,,長榮路,四,,,,,,,,,,,,23.00593,120.22186
2016,7,30,16,45,臺南市,北區,,,文成路,,,,,,育德二路,,,,,,,,,,,,,23.01307,120.20357
2016,7,30,16,43,臺南市,北區,,,長榮路,五,,,,,大武街,,,,,,,,,,,,,23.01622,120.21787
2016,7,27,13,40,臺南市,北區,,,小東路,,,,,,,,,東興路2段,,,,,,,,,,22.99942,120.22928
2016,7,24,10,10,臺南市,北區,,,中華北路,一,,,,,和緯路,,,,,,,,,,,,,23.00688,120.18609
2016,7,1,15,10,臺南市,北區,,,公園路,,,,128,,,,,,,,,,,,,,,22.99882,120.20741
2016,7,2,16,0,臺南市,北區,,,育德路,,,,,,文成一路,,,,,,,,,,,,,23.01361,120.20657
2016,7,31,10,11,臺南市,北區,,,成功路,,,,14,,,,,,,,,,,,,,,22.99774,120.20955
2016,7,31,9,20,臺南市,北區,,,東豐路,,451,,,,,,,,,,,,,,,,,23.00199,120.22698
2016,7,31,15,48,臺南市,北區,,,和緯路,一,86,,,,,,,口,,,,,,,,,,23.00963,120.21437
2016,7,31,17,20,臺南市,北區,,,開元路,,,,193,,,,,,,,,,,,,,,23.00728,120.21961
2016,7,9,20,10,臺南市,北區,,,公園南路,,,,369,,,,,,,,,,,,,,,23.00285,120.20196
2016,7,4,10,12,臺南市,北區,,,文賢路,,,,,,大興街,,,,,,,,,,,,,23.01207,120.19388
2016,7,10,21,36,臺南市,北區,,,中華北路,一,,,106,,,,,,,,,,,,,,,23.009,120.18551
2016,7,4,8,40,臺南市,北區,,,育德路,,199,,,,育德二路,,,,,,,,,,,,,23.01072,120.20355
2016,7,20,12,4,臺南市,北區,,,文成三路,,,,,,育德一街,,,,,,,,,,,,,23.01704,120.20561
2016,7,12,9,15,臺南市,北區,,,西門路,四,341,,,,育賢街,,,,,,,,,,,,,23.01579,120.20858
2016,7,29,12,40,臺南市,北區,,,中華北路,,,,,,文賢路,,,,,,,,,,,,,23.01806,120.19316
2016,7,1,21,0,臺南市,北區,,,海安路,,,,,,和緯路,,,,,,,,,,,,,23.0117,120.20042
2016,7,15,14,50,臺南市,北區,,,文賢路,,,,1168,,,,,,,,,,,,,,,23.01711,120.19333
2016,7,15,17,8,臺南市,北區,,,中華北路,一,,,,,,,,安明路口(觀海橋),,,,,,,,,,23.01156,120.18486
2016,7,10,9,53,臺南市,北區,,,,,,,,,,,,東豐路與東興路二段,,,,,,,,,,23.00158,120.2284
2016,7,21,10,58,臺南市,北區,,,海成街,,,,24,,,,,,,,,,,,,,,23.00119,120.19986
2016,7,7,20,40,臺南市,北區,,,中華北路,,,,,,大興街,,,,,,,,,,,,,23.01001,120.18537
2016,7,7,18,25,臺南市,北區,,,,,,,,,,,,中華北路與海安路,,,,,,,,,,23.02065,120.20006
2016,7,13,11,25,臺南市,北區,,,東豐路,,,,,,長榮路,,,,,,,,,,,,,23.0028,120.22239
2016,7,21,15,20,臺南市,北區,,,海安路,,,,,,臨安路,,,,,,,,,,,,,23.00389,120.19993
2016,7,17,20,40,臺南市,北區,,,和緯路,二,,,10,,,,,,,,,,,,,,,23.01085,120.21034
2016,7,17,0,15,臺南市,北區,,,和緯路,二,30,,,,,,西,,,,,,,,,,,23.01087,120.21002
2016,7,21,10,10,臺南市,北區,,,中華北路,二,80,,,,北成路,,,,,,,,,,,,,23.01809,120.19725
2016,7,27,19,39,臺南市,北區,,,西門路,四,341,,,,育賢街,,,,,,,,,,,,,23.0158,120.20857
2016,7,21,7,35,臺南市,北區,,,公園路,,994,,,,大武街,,,,,,,,,,,,,23.01623,120.21645
2016,7,22,9,5,臺南市,北區,,,公園路,,918,,,,,,,,,,,,,,,,,23.01518,120.21348
2016,7,22,11,0,臺南市,北區,,,育成路,,,,,,北成路,,,,,,,,,,,,,23.02005,120.20539
2016,7,3,15,45,臺南市,北區,,,東豐路,,67,,,,,,,,,,,,,,,,,23.00396,120.21567
2016,7,29,17,45,臺南市,北區,,,北成路,,38,,26,,,,,,,,,,,,,,,23.01966,120.21148
2016,7,7,13,40,臺南市,北區,,,海安路,二,781,,,,文賢三街,,,,,,,,,,,,,23.01337,120.19831
2016,7,31,18,27,臺南市,北區,,,中華北路,一,,,,,,,,與安明路口,,,,,,,,,,23.01299,120.18526
2016,7,27,10,12,臺南市,北區,,,北門路,,,,,,和緯路,,,,,,,,,,,,,23.00922,120.21569
2016,7,27,15,35,臺南市,北區,,,北安路,,,,,,,,,北安橋南下中華北路匝道口,,,,,,,,,,23.0228,120.2055
2016,7,14,11,53,臺南市,北區,,,小東路,,307,,,,,,,,,,,,,,,,,22.99914,120.23049
2016,7,17,18,10,臺南市,北區,,,公園路,,,,,,長榮路,五,,,,,,,,,,,,23.01347,120.21208
2016,7,16,23,3,臺南市,北區,,,西門路,四,1,,,,,,,,,,,,,,,,,23.00588,120.20588
2016,7,21,15,40,臺南市,北區,,,臨安路,二,249,33,,,,,,,,,,,,,,,,23.0051,120.2006
2016,7,22,16,55,臺南市,北區,,,和緯路,三,,,,,海安路,三,西,,,,,,,,,,,23.01167,120.2004
2016,7,28,18,45,臺南市,北區,,,公園路,,862,,,,,,,,,,,,,,,,,23.01319,120.2135
2016,7,28,16,50,臺南市,北區,,,公園路,,,,,,長榮路,五,,,,,,,,,,,,23.01347,120.22053
2016,7,28,9,0,臺南市,北區,,,小東路,,307,,,,,,,東豐路口,,,,,,,,,,23.00155,120.22838
2016,7,26,13,30,臺南市,北區,,,文賢路,,,,737,,,,,,,,,,,,,,,23.01502,120.19363
2016,7,25,9,18,臺南市,北區,,,文賢二街,,431,,,,文賢二街,,,,,,,,,,,,,23.01418,120.19701
2016,7,22,7,0,臺南市,北區,,,正覺街,,102,,49,,,,,,,,,,,,,,,23.0178,120.21436
2016,7,15,16,55,臺南市,北區,,,西門路,四,16,,,,小北路,,,,,,,,,,,,,23.00602,120.20593
2016,7,3,13,30,臺南市,北區,,,勝利路,,,,,,,,,成大醫院旁,,,,,,,,,,23.0019,120.21858
2016,7,4,12,30,臺南市,北區,,,成功路,,,,,,國華街,四,,,,,,,,,,,,23.00011,120.19999
2016,7,21,18,15,臺南市,北區,,,海安路,,,,,,立賢路,,,,,,,,,,,,,23.00963,120.20001
2016,7,14,12,50,臺南市,北區,,,育賢街,,,,,,育成路,,,,,,,,,,,,,23.01675,120.20909
2016,7,26,14,30,臺南市,北區,,,臨安路,二,292,,,,,,,,,,,,,,,,,23.00464,120.20211
2016,7,14,18,30,臺南市,北區,,,成功路,,,,108,,,,,,,,,,,,,,,120.21783,120.21783
2016,7,16,13,30,臺南市,北區,,,中華北路,二,,,,,海安路,三,,,,,,,,,,,,23.02026,120.19922
2016,7,26,8,10,臺南市,北區,,,開南街,,275,20,,,,,,旁菩提橋,,,,,,,,,,23.00619,120.23016
2016,7,1,7,50,臺南市,南區,,,永華路,一,,,249,,,,,,,,,,,,,,,22.98838,120.19083
2016,7,1,20,51,臺南市,南區,,,金華路,一,,,383,,,,,,,,,,,,,,,22.96987,120.18979
2016,7,1,17,35,臺南市,南區,,,金華路,二,147,,,,聖南街,,,,,,,,,,,,,22.98079,120.19086
2016,7,2,16,0,臺南市,南區,,,中華西路,一,52,,5,,,,,,,,,,,,,,,22.97006,120.18437
2016,7,2,20,35,臺南市,南區,,,明興路,,1398,,,,,,,口,,,,,,,,,,22.9216,120.18237
2016,7,2,5,5,臺南市,南區,,,金華路,一,,,288,,,,,,,,,,,,,,,22.96836,120.19024
2016,7,3,12,10,臺南市,南區,,,西門路,,,,,,,,,藍晒圖,,,,,,,,,,22.98698,120.19757
2016,7,6,8,0,臺南市,南區,,,新樂路,,,,92,,,,,,,,,,,,,,,22.96637,120.17565
2016,7,6,8,15,臺南市,南區,,,大成路,二,,,141號前,,,,,,,,,,,,,,,22.97489,120.19363
2016,7,5,18,15,臺南市,南區,,,健康路,,,,,,夏林路,,,口,,,,,,,,,,22.98166,120.19508
2016,7,7,9,20,臺南市,南區,,,健康路,二,,,179,,,,,,,,,,,,,,,22.98127,120.19059
2016,7,7,13,15,臺南市,南區,,,金華路,二,,,,,長南街,,,口,,,,,,,,,,22.98259,120.19077
2016,7,3,19,20,臺南市,南區,,,新孝路,,,,,,尊南街,,,,,,,,,,,,,22.97783,120.18884
2016,7,12,6,30,臺南市,南區,,,水交社路,,,,,,新興東路,,,口,,,,,,,,,,22.97989,120.20063
2016,7,13,17,15,臺南市,南區,,,夏林路,,,,,,健康路,,,,,,,,,,,,,22.98145,120.19289
2016,7,13,22,11,臺南市,南區,,,中華西路,,,,,,新愛路,,西,,,,,,,,,,,22.9748,120.18388
2016,7,3,9,59,臺南市,南區,,,明興路,,1398,,,,明興路,,,,,,,,,,,,,22.92153,120.18454
2016,7,14,7,43,臺南市,南區,,,中華南路,一,,,567-1,,,,,,,,,,,,,,,22.96363,120.1963
2016,7,13,13,5,臺南市,南區,,,西門路,,,,,,新興路,,,,,,,,,,,,,22.9799,120.19763
2016,7,14,7,40,臺南市,南區,,,國民路,,165,7,,,大同路,二,,750巷186弄,,,,,,,,,,22.96638,120.21302
2016,7,15,4,30,臺南市,南區,,,健康路,,,,,,大同路,,西,,,,,,,,,,,22.96558,120.1824
2016,7,15,7,35,臺南市,南區,,,健康路,一,,,,,,,,慶中街口(西側),,,,,,,,,,22.98134,120.20539
2016,7,15,11,30,臺南市,南區,,,惠南街,,,,,,金華路,二,,51巷,,,,,,,,,,22.97825,120.18814
2016,7,15,11,30,臺南市,南區,,,賢南街,,,,,,惠南街,,,,,,,,,,,,,22.98093,120.18779
2016,7,15,4,20,臺南市,南區,,,夏林路,,,,,,新興路,,,口,,,,,,,,,,120.19519,22.97818
2016,7,15,7,5,臺南市,南區,,,喜樹路,,,,,,灣裡路,,,62巷口,,,,,,,,,,22.93387,120.18011
2016,7,15,16,40,臺南市,南區,,,明興路,,1181,,,,,,,無名巷口,,,,,,,,,,22.92506,120.19209
2016,7,11,21,20,臺南市,南區,,,樹林街,,,,,,大德街,,,,,,,,,,,,,22.98637,120.19556
2016,7,16,16,10,臺南市,南區,,,濱南路,,,,,,,,,市濱高幹14號電桿處,,,,,,,,,,22.95747,120.18367
2016,7,17,15,55,臺南市,南區,,,國民路,,,,,,,,,殯儀館大門口,,,,,,,,,,22.97019,120.20701
2016,7,17,6,12,臺南市,南區,,,健康路,一,,,87,,,,,忠烈祠大門前,,,,,,,,,,22.98128,120.21027
2016,7,13,8,20,臺南市,南區,,,中華西路,一,36,,,,,,,,,,,,,,,,,22.9678,120.18384
2016,7,7,6,40,臺南市,南區,,,大同路,二,,,642-2,,,,,,,,,,,,,,,22.96877,120.21316
2016,7,2,18,0,臺南市,南區,,,新興路,,230,,,,新興路,,,,,,,,,,,,,22.97649,120.19269
2016,7,19,7,53,臺南市,南區,,,健康路,一,333,,,,健康路,,,,,,,,,,,,,22.98136,120.20093
2016,7,19,11,40,臺南市,南區,,,濱南路,,,,,,鯤鯓路,,,南側,,,,,,,,,,22.95893,120.18388
2016,7,21,17,4,臺南市,南區,,,新興路,,,,,,,,,040號電桿前,,,,,,,,,,22.97348,120.18427
2016,7,21,19,10,臺南市,南區,,,明興路,,,,,,,,,南萣橋便道灣裡高幹180前,,,,,,,,,,22.92146,120.18785
2016,7,22,8,50,臺南市,南區,,,喜樹路,,,,,,,,,86快速道路下便道口北側,,,,,,,,,,22.93612,120.17934
2016,7,22,14,5,臺南市,南區,,,新孝路,,126,,,,,,,,,,,,,,,,,22.97789,120.18675
2016,7,22,20,30,臺南市,南區,,,大同路,二,,,,,大林路,,,口,,,,,,,,,,22.97637,120.21393
2016,7,22,17,51,臺南市,南區,,,大成路,二,,,71,,,,,對面(7-11統一超商前),,,,,,,,,,22.97492,120.19507
2016,7,23,14,17,臺南市,南區,,,明興路,,1181,,,,明興路,,,與灣裡路263巷及301巷口,,,,,,,,,,22.926,120.18572
2016,7,23,23,55,臺南市,南區,,,金華路,二,289,,,,,,,口,,,,,,,,,,22.98435,120.19174
2016,7,24,14,44,臺南市,南區,,,金華路,一,,,,,金華路,一,,101巷及102巷口,,,,,,,,,,22.96375,120.18964
2016,7,22,7,35,臺南市,南區,,,機場路,,,,1050,,,,,對面,,,,,,,,,,22.94909,120.21672
2016,7,13,19,0,臺南市,南區,,,新樂路,,,,,,新義南路,,,,,,,,,,,,,22.96751,120.17504
2016,7,25,7,50,臺南市,南區,,,金華路,一,,,,,,,,與無名巷口,,,,,,,,,,22.97151,120.19055
2016,7,25,13,23,臺南市,南區,,,西門路,一,,,683,,,,,,,,,,,,,,,22.98711,120.1974
2016,7,3,21,50,臺南市,南區,,,公英一街,,77,,,,公英五街,,,,,,,,,,,,,22.96943,120.21299
2016,7,26,7,55,臺南市,南區,,,興昌路,,38,,,,,,,,,,,,,,,,,22.9767,120.19958
2016,7,29,7,20,臺南市,南區,,,新樂路,,,,,,,,,樂利橋,,,,,,,,,,22.982,120.18119
2016,7,26,12,15,臺南市,南區,,,府緯街,,,,,,國華街,,,,,,,,,,,,,22.98386,120.19419
2016,7,26,7,20,臺南市,南區,,,西門路,一,,,306,,,,,,,,,,,,,,,22.97878,120.19756
2016,7,27,15,35,臺南市,南區,,,文南路,,,,,,,,,金華路2段289巷口,,,,,,,,,,22.98447,120.18994
2016,7,6,13,40,臺南市,南區,,,大同路,,,,,,機場路,,,,,,,,,,,,,22.96134,120.21678
2016,7,28,10,35,臺南市,南區,,,國民路,,158,,,,大同路,二,,640巷口,,,,,,,,,,22.9685,120.21224
2016,7,28,12,45,臺南市,南區,,,金華路,二,,,,,健康路,,,,,,,,,,,,,22.98157,120.19147
2016,7,28,16,15,臺南市,南區,,,喜樹路,,171,,3,,,,,,,,,,,,,,,22.94092,120.17642
2016,7,29,8,30,臺南市,南區,,,新樂路,,,,72,,,,,,,,,,,,,,,22.96861,120.17204
2016,7,28,17,47,臺南市,南區,,,健康路,一,,,269,,,,,,,,,,,,,,,22.98123,120.20276
2016,7,29,11,40,臺南市,南區,,,中華西路,,,,,,新義路,,,口,,,,,,,,,,22.97029,120.18151
2016,7,9,13,45,臺南市,南區,,,灣裡路,,,,582,,,,,,,,,,,,,,,22.92007,120.18324
2016,7,30,11,40,臺南市,南區,,,夏林路,,,,,,健康路,,,,,,,,,,,,,22.98158,120.1949
2016,7,30,15,20,臺南市,南區,,,鹽埕路,,159,,,,鹽埕路,,,291巷32弄路口,,,,,,,,,,22.9701,120.18641
2016,7,16,1,50,臺南市,南區,,,金華路,一,,,500,,,,,,,,,,,,,,,22.97348,120.19077
2016,7,7,20,50,臺南市,南區,,,濱南路,,,,,,喜樹路,,,340巷,,,,,,,,,,22.9379,120.17387
2016,7,30,18,17,臺南市,南區,,,永成路,三,550,,,,永成路,,,,,,,,,,,,,22.97098,120.19536
2016,7,28,10,38,臺南市,南區,,,金華路,,,,,,,,,與三官路,,,,,,,,,,22.9769,120.19108
2016,7,31,16,30,臺南市,南區,,,健康路,二,,,425,,,,,,,,,,,,,,,22.98213,120.18557
2016,7,26,20,45,臺南市,南區,,,萬年五街,,,,,,,,,萬年五街無名巷口,,,,,,,,,,22.92754,120.18842
2016,7,11,20,30,臺南市,南區,,,新建路,,,,,,新興路,,,,,,,,,,,,,22.974,120.18524
2016,7,30,6,55,臺南市,南區,,,永吉街,,,,,,永興二街,,,,,,,,,,,,,22.96471,120.19131
2016,7,28,12,15,臺南市,南區,,,中華南路,一,186,,,,國民路,,,270巷,,,,,,,,,,22.97209,120.20957
2016,7,4,14,50,臺南市,南區,,,金華路,,,,,,新興路,,,,,,,,,,,,,22.97535,120.19092
2016,7,18,15,45,臺南市,南區,,,金華路,二,,,199,,,,,,,,,,,,,,,22.9822,120.19149
2016,7,3,14,51,臺南市,南區,,,中華西路,一,,,,,永南二街,,,北側,,,,,,,,,,22.98309,120.18608
2016,7,4,10,50,臺南市,南區,,,新樂路,,,,,,新樂路,,,建平路,,,,,,,,,,22.98204,120.18118
2016,7,1,22,50,臺南市,南區,,,永成路,三,,,409,,,,,,,,,,,,,,,22.97198,120.19533
2016,7,3,9,25,臺南市,南區,,,新興路,,267,,,,,,,,,,,,,,,,,22.97646,120.19268
2016,7,19,10,20,臺南市,南區,,,國華街,一,,,64,,,,,,,,,,,,,,,22.98443,120.19636
2016,7,19,17,35,臺南市,南區,,,金華路,一,530,,,,,,,,,,,,,,,,,22.97405,120.19081
2016,7,1,8,42,臺南市,新營區,新東里,,民族路,,150,,40,,,,,旁路口,,,,,,,,,,23.3152,120.32112
2016,7,1,9,21,臺南市,新營區,中營里,,開元路,,,,95,,,,,新東路橋下方,,,,,,,,,,23.31137,120.32502
2016,7,1,13,50,臺南市,新營區,民權里,,中山路,,,,,,信義街,,,,,,,,,,,,,23.30555,120.31537
2016,7,1,14,13,臺南市,柳營區,太康里,,義士路,四,,,,,,,,路燈029號旁路口,,,,,,,,,,23.29113,120.32809
2016,7,1,15,38,臺南市,柳營區,重溪里,,義士路,三,,,,,,,,與五軍營路口,,,,,,,,,,23.28946,120.34696
2016,7,1,14,17,臺南市,新營區,新南里,,復興路,,620,15,,,復興路,,,682,,,,,,,,,,23.3068,120.2948
2016,7,1,15,35,臺南市,新營區,新東里,,開元路,,,,,,,,,機車專用車道往新營方向,,,,,,,,,,23.31251,120.32779
2016,7,1,17,0,臺南市,新營區,太南里,,新太路,,,,,,,,,新橋街,,,,,,,,,,23.29049,120.27602
2016,7,1,20,9,臺南市,新營區,永生里,,新進路,一,,,324,,,,,,,,,,,,,,,23.30126,120.31517
2016,7,2,11,20,臺南市,新營區,興業里,,中山路,,,,125,,,,,前路口,,,,,,,,,,23.3046,120.31717
2016,7,2,8,50,臺南市,鹽水區,汫水里,,,,,,2016-02-25T00:00:00,,,,,,南74線,3,600,東,內側,,,,,23.32932,120.28883
2016,7,2,0,55,臺南市,新營區,中營里,,開元路,,,,154,,,,,,172線,23,0,北,機車優先,,,,,23.32087,120.3363
2016,7,6,7,41,臺南市,新營區,中營里,,,,,,,,,,,新營火車站前圓環,,,,,,,,,,23.30703,120.3223
2016,7,3,10,40,臺南市,新營區,南興里,,延平路,,,,,,,,,與中興路口,,,,,,,,,,23.29783,120.31315
2016,7,4,13,0,臺南市,柳營區,篤農里,,,,,,247-3,,,,,,,,,,,,,,,23.28939,120.36852
2016,7,4,15,30,臺南市,新營區,新南里,,長榮路,二,,,,,,,,862巷口,,,,,,,,,,23.31265,120.29888
2016,7,5,7,30,臺南市,新營區,護鎮里,,建國路,,169,,,,,,,,,,,,,,,,,23.33029,120.31088
2016,7,5,8,5,臺南市,柳營區,光福里,,柳營路,一,741,,,,,,,,,,,,,,,,,23.27393,120.3134
2016,7,5,13,28,臺南市,新營區,興業里,,新進路,一,,,226,,,,,,,,,,,,,,,23.302,120.31917
2016,7,4,17,45,臺南市,新營區,南紙里,,太子路,,139,,,,新榮路,,,,,,,,,,,,,23.29982,120.29628
2016,7,5,10,30,臺南市,新營區,民權里,,民權路,,,,,,博愛街,,,,,,,,,,,,,23.30413,120.31304
2016,7,6,7,16,臺南市,新營區,中營里,,新進路,,,,,,,,,與往玉音壇便道路燈6554號前,,,,,,,,,,23.30249,120.32078
2016,7,5,17,38,臺南市,新營區,新南里,,金華路,,,,,,隋唐街,,,,,,,,,,,,,23.30818,120.30019
2016,7,5,19,8,臺南市,新營區,永生里,,中山路,,,,129,,,,,,,,,,,,,,,23.30455,120.31706
2016,7,6,9,33,臺南市,新營區,忠政里,,中正路,,,,,,大公街,,,,,,,,,,,,,23.31817,120.31632
2016,7,6,11,3,臺南市,新營區,民權里,,三民路,,,,,,民生路,,,,,,,,,,,,,23.30602,120.30904
2016,7,6,11,41,臺南市,鹽水區,舊營里,,,,,,2016-05-01T00:00:00,,,,,,,,,,,,,,,23.30172,120.25738
2016,7,6,17,16,臺南市,新營區,民生里,,三民路,,,,,,中華路,,,,,,,,,,,,,23.30443,120.308
2016,7,6,17,35,臺南市,柳營區,東昇里,,成功街,,,,,,康樂街,,,,,,,,,,,,,23.27885,120.31663
2016,7,3,21,0,臺南市,新營區,中營里,,中山路,,,,111,,,,,,,,,,,,,,,23.30543,120.31908
2016,7,7,6,35,臺南市,鹽水區,水正里,,,,,,,,,,,過港24-32號對面,,,,,,,,,,23.318,120.27045
2016,7,7,15,41,臺南市,鹽水區,田寮里,,,,,,,,,,,往天保厝路口,臺19線,108,300,南,外側,,,,,23.27407,120.22681
2016,7,9,11,35,臺南市,柳營區,光福里,,,,,,,,,,,,臺1線,295,200,南,外側,,,,,23.27098,120.31707
2016,7,10,6,5,臺南市,新營區,新東里,,東學路,,,,156,,,,,,,,,,,,,,,23.31547,120.32682
2016,7,10,6,58,臺南市,新營區,大宏里,,三民路,,,,,,中正路,,,,,,,,,,,,,23.30721,120.31632
2016,7,10,7,55,臺南市,新營區,民榮里,,新進路,二,,,332,,,,,,,,,,,,,,,23.30137,120.30324
2016,7,10,8,25,臺南市,新營區,埤寮里,,中正路,,,,,,,,,與長榮路口,,,,,,,,,,23.31994,120.31628
2016,7,10,10,55,臺南市,新營區,南紙里,,建業路,,,,297,,,,,,,,,,,,,,,23.29865,120.29526
2016,7,10,20,55,臺南市,柳營區,東昇里,,中山東路,,,,,,,,,台一線路口,,,,,,,,,,120.3252,23.27919
2016,7,11,11,47,臺南市,柳營區,士林里,,柳營路,一,,,,,,,,639號前,,,,,,,,,,2719376,120.31357
2016,7,11,13,11,臺南市,柳營區,東昇里,,中山西路,一,,,,,,,,30號前,,,,,,,,,,23.27909,120.32188
2016,7,11,14,42,臺南市,柳營區,東昇里,,,,,,,,,,,南110線東昇高幹88號前,南110線,5,0,西,一般,,,,,23.27784,120.34322
2016,7,11,17,37,臺南市,柳營區,光福里,,中山西路,二,,,,,,,,與福德二街口,,,,,,,,,,23.27667,120.31352
2016,7,11,17,41,臺南市,柳營區,人和里,,義士路,五,,,,,,,,與柳營路三段口,,,,,,,,,,23.29264,120.31268
2016,7,12,9,31,臺南市,新營區,中營里,,東山五路,,,,136,,,,,旁路口,,,,,,,,,,23.31539,120.33386
2016,7,12,7,40,臺南市,新營區,大宏里,,中正路,,,,,,民治路,,,29巷路口,,,,,,,,,,23.30957,120.31621
2016,7,12,9,30,臺南市,新營區,民榮里,,復興路,,,,130-1,,,,,,,,,,,,,,,23.30338,120.30957
2016,7,12,17,38,臺南市,新營區,民權里,,武昌街,,,,,,信義街,,,,,,,,,,,,,23.3061,120.31492
2016,7,12,18,45,臺南市,新營區,大宏里,,三民路,,,,,,民族路,,,,,,,,,,,,,23.30741,120.31851
2016,7,12,18,14,臺南市,新營區,興安里,,中興路,,66,,,,延平路,,,,,,,,,,,,,23.29804,120.3132
2016,7,13,9,13,臺南市,新營區,護鎮里,,,,,,,,,,,市區道路水秀高幹8左7B2電桿處,,,,,,,,,,23.31887,120.27382
2016,7,13,16,33,臺南市,新營區,民權里,,三民路,,,,132,,,,,,,,,,,,,,,23.30694,120.31285
2016,7,14,7,15,臺南市,鹽水區,歡雅里,,,,,,112,,,,,,,,,,,,,,,23.28884,120.24107
2016,7,14,11,0,臺南市,新營區,民榮里,,新進路,二,,,,,,,,與富強街口,,,,,,,,,,23.30195,120.30307
2016,7,14,8,31,臺南市,新營區,新東里,,東興路,,,,,,東興二街,,,,,,,,,,,,,23.3126,120.3232
